ward_id,year_month,predicted_density
E05013726,2025-01,2.9153202
E05013726,2025-02,2.8956091
E05013727,2024-08,7.673132
E05013727,2024-09,7.0428276
E05013727,2024-10,7.023172
E05013727,2024-11,7.353531
E05013727,2024-12,7.236048
E05013727,2025-01,7.1757536
E05013727,2025-02,6.84756
E05013728,2024-08,6.3476343
E05013728,2024-09,6.13259
E05013728,2024-10,5.640386
E05013728,2024-11,5.6466084
E05013728,2024-12,5.9391713
E05013728,2025-01,6.1032677
E05013728,2025-02,5.802445
E05013729,2024-08,4.520608
E05013729,2024-09,4.184517
E05013729,2024-10,4.8703303
E05013729,2024-11,4.5137076
E05013729,2024-12,4.859337
E05013729,2025-01,4.593225
E05013729,2025-02,4.555346
E05013730,2024-08,5.7472844
E05013730,2024-09,5.357239
E05013730,2024-10,5.3101077
E05013730,2024-11,5.310344
E05013730,2024-12,5.371288
E05013730,2025-01,5.3479867
E05013730,2025-02,5.371288
E05013731,2024-08,3.8098364
E05013731,2024-09,3.765985
E05013731,2024-10,3.776936
E05013731,2024-11,4.4696765
E05013731,2024-12,4.2760754
E05013731,2025-01,4.1903963
E05013731,2025-02,3.9451141
E05013732,2024-08,3.2946575
E05013732,2024-09,3.733555
E05013732,2024-10,3.6714745
E05013732,2024-11,4.034078
E05013732,2024-12,4.4531336
E05013732,2025-01,4.729802
E05013732,2025-02,4.345068
E05013733,2024-08,11.0159445
E05013733,2024-09,10.114068
E05013733,2024-10,9.680003
E05013733,2024-11,9.134961
E05013733,2024-12,9.872438
E05013733,2025-01,12.670282
E05013733,2025-02,11.223701
E05013734,2024-08,9.534394
E05013734,2024-09,9.183975
E05013734,2024-10,9.1920185
E05013734,2024-11,9.88639
E05013734,2024-12,9.641473
E05013734,2025-01,10.192219
E05013734,2025-02,9.736967
E05013735,2024-08,7.11397
E05013735,2024-09,6.713757
E05013735,2024-10,6.2169185
E05013735,2024-11,6.1997795
E05013735,2024-12,6.4884434
E05013735,2025-01,6.9027357
E05013735,2025-02,6.1910534
E05013736,2024-08,1.9644237
E05013736,2024-09,2.1019478
E05013736,2024-10,2.1208906
E05013736,2024-11,1.9667695
E05013736,2024-12,1.7830251
E05013736,2025-01,1.7830251
E05013736,2025-02,1.919323
E05013737,2024-08,13.059916
E05013737,2024-09,13.332394
E05013737,2024-10,12.340401
E05013737,2024-11,12.395675
E05013737,2024-12,12.512726
E05013737,2025-01,14.798433
E05013737,2025-02,12.414859
E05013738,2024-08,9.336785
E05013738,2024-09,8.962842
E05013738,2024-10,9.269287
E05013738,2024-11,9.623021
E05013738,2024-12,9.695537
E05013738,2025-01,9.542279
E05013738,2025-02,9.429431
E05013739,2024-08,9.139776
E05013739,2024-09,9.475541
E05013739,2024-10,9.317985
E05013739,2024-11,10.245019
E05013739,2024-12,10.484717
E05013739,2025-01,10.580544
E05013739,2025-02,10.360919
E05013740,2024-08,9.474282
E05013740,2024-09,8.539952
E05013740,2024-10,9.7998905
E05013740,2024-11,9.710235
E05013740,2024-12,10.413056
E05013740,2025-01,10.91013
E05013740,2025-02,10.430157
E05013741,2024-08,4.892649
E05013741,2024-09,5.4846387
E05013741,2024-10,5.466979
E05013741,2024-11,6.275793
E05013741,2024-12,5.6923866
E05013741,2025-01,5.155891
E05013741,2025-02,5.3088875
E05013742,2024-08,4.643121
E05013742,2024-09,3.888898
E05013742,2024-10,4.0881906
E05013742,2024-11,4.9430866
E05013742,2024-12,4.9246087
E05013742,2025-01,4.567271
E05013742,2025-02,4.3898926
E05013743,2024-08,8.371946
E05013743,2024-09,9.022092
E05013743,2024-10,9.009465
E05013743,2024-11,8.91163
E05013743,2024-12,9.025632
E05013743,2025-01,8.32507
E05013743,2025-02,9.218529
E05013744,2024-08,3.056835
E05013744,2024-09,4.0508204
E05013744,2024-10,3.2536757
E05013744,2024-11,3.4710724
E05013744,2024-12,3.102003
E05013744,2025-01,3.0173979
E05013744,2025-02,2.9565952
E05013745,2024-08,5.1211147
E05013745,2024-09,5.499449
E05013745,2024-10,5.3559175
E05013745,2024-11,5.04487
E05013745,2024-12,4.714647
E05013745,2025-01,5.841035
E05013745,2025-02,5.1561265
E05013746,2024-08,6.5697927
E05013746,2024-09,5.471912
E05013746,2024-10,5.6018662
E05013746,2024-11,5.6238613
E05013746,2024-12,5.497367
E05013746,2025-01,5.4549623
E05013746,2025-02,5.1057463
E05013747,2024-08,7.012971
E05013747,2024-09,7.535063
E05013747,2024-10,7.1351695
E05013747,2024-11,6.898877
E05013747,2024-12,6.9032054
E05013747,2025-01,7.169396
E05013747,2025-02,6.886921
E05013748,2024-08,7.740553
E05013748,2024-09,8.15213
E05013748,2024-10,7.8671837
E05013748,2024-11,8.272318
E05013748,2024-12,8.808885
E05013748,2025-01,9.903444
E05013748,2025-02,9.1549
E05013749,2024-08,10.2681265
E05013749,2024-09,9.755822
E05013749,2024-10,9.539542
E05013749,2024-11,9.627894
E05013749,2024-12,10.153586
E05013749,2025-01,10.648123
E05013749,2025-02,10.16815
E05013750,2024-08,2.1838489
E05013750,2024-09,2.213413
E05013750,2024-10,2.3164399
E05013750,2024-11,2.2753482
E05013750,2024-12,2.739184
E05013750,2025-01,2.5380626
E05013750,2025-02,2.5375993
E05013751,2024-08,8.230922
E05013751,2024-09,8.298692
E05013751,2024-10,8.092183
E05013751,2024-11,8.386474
E05013751,2024-12,8.320855
E05013751,2025-01,8.034863
E05013751,2025-02,7.4537334
E05013752,2024-08,4.3414674
E05013752,2024-09,4.274162
E05013752,2024-10,4.160241
E05013752,2024-11,3.6439896
E05013752,2024-12,4.3325963
E05013752,2025-01,4.0501213
E05013752,2025-02,4.0366845
E05013753,2024-08,4.430279
E05013753,2024-09,4.697754
E05013753,2024-10,4.4923344
E05013753,2024-11,5.484811
E05013753,2024-12,5.0445814
E05013753,2025-01,5.749829
E05013753,2025-02,5.276271
E05013754,2024-08,0.74943775
E05013754,2024-09,0.77504265
E05013754,2024-10,0.79170203
E05013754,2024-11,0.79170203
E05013754,2024-12,0.83286047
E05013754,2025-01,0.83286047
E05013754,2025-02,0.8446525
E05013755,2024-08,1.6182089
E05013755,2024-09,1.8031286
E05013755,2024-10,2.156606
E05013755,2024-11,2.3668084
E05013755,2024-12,2.372476
E05013755,2025-01,2.2081633
E05013755,2025-02,2.5741794
E05013756,2024-08,1.3319882
E05013756,2024-09,1.3619483
E05013756,2024-10,1.6478865
E05013756,2024-11,1.5870839
E05013756,2024-12,1.6335863
E05013756,2025-01,1.6478865
E05013756,2025-02,1.5870839
E05013757,2024-08,0.6087623
E05013757,2024-09,0.64297426
E05013757,2024-10,0.65963364
E05013757,2024-11,0.65963364
E05013757,2024-12,0.65963364
E05013757,2025-01,0.65963364
E05013757,2025-02,0.65963364
E05013758,2024-08,0.91258794
E05013758,2024-09,1.7988619
E05013758,2024-10,1.4168363
E05013758,2024-11,1.2684195
E05013758,2024-12,1.2566274
E05013758,2025-01,1.3327624
E05013758,2025-02,1.4059683
E05013759,2024-08,1.8312482
E05013759,2024-09,1.9420114
E05013759,2024-10,2.1721864
E05013759,2024-11,2.9699798
E05013759,2024-12,2.4678445
E05013759,2025-01,2.3269188
E05013759,2025-02,2.462666
E05013760,2024-08,1.3501402
E05013760,2024-09,1.4032986
E05013760,2024-10,1.419958
E05013760,2024-11,1.419958
E05013760,2024-12,1.419958
E05013760,2025-01,1.419958
E05013760,2025-02,1.28005
E05013761,2024-08,1.3880135
E05013761,2024-09,1.469804
E05013761,2024-10,1.4864634
E05013761,2024-11,1.4864634
E05013761,2024-12,1.4178947
E05013761,2025-01,1.6275437
E05013761,2025-02,1.4864634
E05013762,2024-08,2.8930671
E05013762,2024-09,2.795302
E05013762,2024-10,2.805895
E05013762,2024-11,2.8666978
E05013762,2024-12,2.697646
E05013762,2025-01,2.8983288
E05013762,2025-02,2.9283907
E05013763,2024-08,1.1276147
E05013763,2024-09,1.3707349
E05013763,2024-10,1.4235398
E05013763,2024-11,1.3627372
E05013763,2024-12,1.5002857
E05013763,2025-01,1.3859884
E05013763,2025-02,1.4591942
E05013764,2024-08,1.3604473
E05013764,2024-09,1.6681883
E05013764,2024-10,1.6787815
E05013764,2024-11,1.8912841
E05013764,2024-12,1.8651916
E05013764,2025-01,1.7590595
E05013764,2025-02,1.9145354
E05013765,2024-08,3.7227013
E05013765,2024-09,3.2982714
E05013765,2024-10,3.3440437
E05013765,2024-11,3.2271965
E05013765,2024-12,3.3982074
E05013765,2025-01,3.5637522
E05013765,2025-02,3.4760354
E05013766,2024-08,1.5824342
E05013766,2024-09,1.5704246
E05013766,2024-10,1.7584249
E05013766,2024-11,2.0276062
E05013766,2024-12,1.971452
E05013766,2025-01,1.9367418
E05013766,2025-02,1.7708284
E05013767,2024-08,3.556681
E05013767,2024-09,3.2240605
E05013767,2024-10,3.3155448
E05013767,2024-11,3.3069985
E05013767,2024-12,3.5196066
E05013767,2025-01,3.3150094
E05013767,2025-02,3.0055041
E05013768,2024-08,2.528723
E05013768,2024-09,2.6161633
E05013768,2024-10,2.465334
E05013768,2024-11,2.5261366
E05013768,2024-12,2.4731464
E05013768,2025-01,2.398202
E05013768,2025-02,2.4590046
E05013769,2024-08,1.6847569
E05013769,2024-09,1.941169
E05013769,2024-10,2.281746
E05013769,2024-11,2.2773075
E05013769,2024-12,2.3120177
E05013769,2025-01,2.3148365
E05013769,2025-02,2.8554816
E05013770,2024-08,2.0393603
E05013770,2024-09,2.148785
E05013770,2024-10,2.3946238
E05013770,2024-11,2.352252
E05013770,2024-12,2.3261595
E05013770,2025-01,2.220181
E05013770,2025-02,2.220181
E05013771,2024-08,2.199693
E05013771,2024-09,2.3059251
E05013771,2024-10,2.4137702
E05013771,2024-11,2.568502
E05013771,2024-12,2.5048194
E05013771,2025-01,2.5261302
E05013771,2025-02,2.4690037
E05013772,2024-08,1.9757854
E05013772,2024-09,1.8214338
E05013772,2024-10,2.0024846
E05013772,2024-11,2.156606
E05013772,2024-12,1.8334328
E05013772,2025-01,1.7579378
E05013772,2025-02,1.8187404
E05013773,2024-08,1.3684374
E05013773,2024-09,1.3619483
E05013773,2024-10,1.3786076
E05013773,2024-11,1.6779486
E05013773,2024-12,1.8327003
E05013773,2025-01,1.7071253
E05013773,2025-02,1.7679279
E05013774,2024-08,2.016826
E05013774,2024-09,1.8585036
E05013774,2024-10,1.9703195
E05013774,2024-11,2.2474196
E05013774,2024-12,2.2894833
E05013774,2025-01,2.2547731
E05013774,2025-02,2.156555
E05013775,2024-08,0.9839245
E05013775,2024-09,1.1192565
E05013775,2024-10,1.2758236
E05013775,2024-11,1.1359159
E05013775,2024-12,1.0673472
E05013775,2025-01,1.1770074
E05013775,2025-02,1.2161937
E05013776,2024-08,1.0530744
E05013776,2024-09,1.1015236
E05013776,2024-10,1.1593415
E05013776,2024-11,1.2114815
E05013776,2024-12,1.4014196
E05013776,2025-01,1.3721201
E05013776,2025-02,1.3603281
E05013777,2024-08,0.66859
E05013777,2024-09,0.70280194
E05013777,2024-10,0.7194613
E05013777,2024-11,0.7194613
E05013777,2024-12,0.7194613
E05013777,2025-01,0.7194613
E05013777,2025-02,0.7194613
E05013778,2024-08,0.7082793
E05013778,2024-09,0.77504265
E05013778,2024-10,0.79170203
E05013778,2024-11,0.79170203
E05013778,2024-12,0.83286047
E05013778,2025-01,0.83286047
E05013778,2025-02,0.83286047
E05013779,2024-08,2.0975666
E05013779,2024-09,2.132047
E05013779,2024-10,2.239892
E05013779,2024-11,2.239892
E05013779,2024-12,2.1790893
E05013779,2025-01,2.0708401
E05013779,2025-02,1.916719
E05013780,2024-08,1.8391584
E05013780,2024-09,1.8808049
E05013780,2024-10,1.8661343
E05013780,2024-11,1.9072261
E05013780,2024-12,1.7120129
E05013780,2025-01,1.6448551
E05013780,2025-02,1.6037636
E05013781,2024-08,2.3078704
E05013781,2024-09,2.4308407
E05013781,2024-10,2.5386858
E05013781,2024-11,2.5189748
E05013781,2024-12,2.585188
E05013781,2025-01,2.6061633
E05013781,2025-02,3.00902
E05013782,2024-08,1.4122661
E05013782,2024-09,1.6068738
E05013782,2024-10,1.6478865
E05013782,2024-11,1.5870839
E05013782,2024-12,1.5870839
E05013782,2025-01,1.5870839
E05013782,2025-02,1.8857948
E05013783,2024-08,3.8542159
E05013783,2024-09,3.8702896
E05013783,2024-10,3.4795346
E05013783,2024-11,3.5051582
E05013783,2024-12,3.2768774
E05013783,2025-01,3.3085084
E05013783,2025-02,3.2768774
E05013784,2024-08,1.454047
E05013784,2024-09,1.6437496
E05013784,2024-10,1.7915134
E05013784,2024-11,1.6105139
E05013784,2024-12,1.7318834
E05013784,2025-01,1.6907918
E05013784,2025-02,1.8112245
E05013785,2024-08,2.698038
E05013785,2024-09,2.7216897
E05013785,2024-10,2.7173297
E05013785,2024-11,2.6976187
E05013785,2024-12,2.4733336
E05013785,2025-01,2.6423852
E05013785,2025-02,2.7040782
E05013786,2024-08,3.219713
E05013786,2024-09,3.322743
E05013786,2024-10,3.3640769
E05013786,2024-11,3.5946734
E05013786,2024-12,3.7026086
E05013786,2025-01,4.03465
E05013786,2025-02,4.104953
E05013787,2024-08,1.8903241
E05013787,2024-09,2.0250862
E05013787,2024-10,2.0603366
E05013787,2024-11,2.1966343
E05013787,2024-12,2.3048832
E05013787,2025-01,2.1826668
E05013787,2025-02,2.5008585
E05013788,2024-08,1.2675227
E05013788,2024-09,1.1943778
E05013788,2024-10,1.2110372
E05013788,2024-11,1.3920367
E05013788,2024-12,1.2110372
E05013788,2025-01,1.2110372
E05013788,2025-02,1.2110372
E05013789,2024-08,1.9700053
E05013789,2024-09,2.0929754
E05013789,2024-10,2.1400177
E05013789,2024-11,2.1400177
E05013789,2024-12,2.878707
E05013789,2025-01,2.5531774
E05013789,2025-02,3.1532385
E05013790,2024-08,2.0590713
E05013790,2024-09,2.2062836
E05013790,2024-10,1.9895494
E05013790,2024-11,2.3077414
E05013790,2024-12,2.3077414
E05013790,2025-01,2.2168767
E05013790,2025-02,2.2168767
E05013791,2024-08,1.5279211
E05013791,2024-09,1.646161
E05013791,2024-10,1.8827101
E05013791,2024-11,1.8629991
E05013791,2024-12,2.0715415
E05013791,2025-01,2.0250394
E05013791,2025-02,1.8101153
E05013792,2024-08,5.9829674
E05013792,2024-09,6.2807918
E05013792,2024-10,6.257383
E05013792,2024-11,6.40479
E05013792,2024-12,5.7091417
E05013792,2025-01,6.359392
E05013792,2025-02,5.9624887
E05013793,2024-08,18.193466
E05013793,2024-09,22.439579
E05013793,2024-10,22.739893
E05013793,2024-11,25.52879
E05013793,2024-12,22.822857
E05013793,2025-01,28.079535
E05013793,2025-02,22.415674
E05013794,2024-08,20.2103
E05013794,2024-09,18.839634
E05013794,2024-10,17.060085
E05013794,2024-11,15.288857
E05013794,2024-12,17.333374
E05013794,2025-01,18.788132
E05013794,2025-02,18.589966
E05013795,2024-08,11.407449
E05013795,2024-09,11.879243
E05013795,2024-10,13.3010235
E05013795,2024-11,14.322549
E05013795,2024-12,16.137682
E05013795,2025-01,13.98877
E05013795,2025-02,13.8244915
E05013796,2024-08,6.445466
E05013796,2024-09,5.8162594
E05013796,2024-10,5.7450266
E05013796,2024-11,6.1538625
E05013796,2024-12,5.7939177
E05013796,2025-01,5.7450266
E05013796,2025-02,5.9745274
E05013797,2024-08,3.4195495
E05013797,2024-09,3.5516756
E05013797,2024-10,3.290096
E05013797,2024-11,3.1047144
E05013797,2024-12,3.102003
E05013797,2025-01,3.3057976
E05013797,2025-02,3.5864162
E05013798,2024-08,9.902059
E05013798,2024-09,8.877162
E05013798,2024-10,8.944589
E05013798,2024-11,9.238881
E05013798,2024-12,9.107972
E05013798,2025-01,9.411362
E05013798,2025-02,8.964841
E05013799,2024-08,10.689895
E05013799,2024-09,10.145677
E05013799,2024-10,9.788639
E05013799,2024-11,10.344596
E05013799,2024-12,10.257449
E05013799,2025-01,11.024997
E05013799,2025-02,10.052439
E05013800,2024-08,11.560758
E05013800,2024-09,12.016539
E05013800,2024-10,11.397368
E05013800,2024-11,11.877379
E05013800,2024-12,11.737332
E05013800,2025-01,12.328788
E05013800,2025-02,11.37894
E05013801,2024-08,19.687584
E05013801,2024-09,20.249601
E05013801,2024-10,25.887142
E05013801,2024-11,21.537851
E05013801,2024-12,20.486269
E05013801,2025-01,24.577332
E05013801,2025-02,22.177357
E05013802,2024-08,12.156277
E05013802,2024-09,11.214652
E05013802,2024-10,12.165987
E05013802,2024-11,11.614223
E05013802,2024-12,11.629439
E05013802,2025-01,12.087521
E05013802,2025-02,11.722967
E05013803,2024-08,7.290927
E05013803,2024-09,6.863304
E05013803,2024-10,7.023384
E05013803,2024-11,7.8870735
E05013803,2024-12,8.180977
E05013803,2025-01,8.423515
E05013803,2025-02,8.366381
E05013804,2024-08,12.702212
E05013804,2024-09,12.143344
E05013804,2024-10,11.208772
E05013804,2024-11,10.971709
E05013804,2024-12,12.064692
E05013804,2025-01,12.111542
E05013804,2025-02,11.6295595
E05013805,2024-08,3.688236
E05013805,2024-09,3.6965911
E05013805,2024-10,3.3877068
E05013805,2024-11,3.5417757
E05013805,2024-12,3.3735964
E05013805,2025-01,3.8960388
E05013805,2025-02,3.7441697
E05013806,2024-08,8.352259
E05013806,2024-09,7.133969
E05013806,2024-10,7.1552444
E05013806,2024-11,6.81662
E05013806,2024-12,6.7295003
E05013806,2025-01,6.842653
E05013806,2025-02,6.6376424
E05013807,2024-08,10.920112
E05013807,2024-09,10.557533
E05013807,2024-10,10.477849
E05013807,2024-11,10.321515
E05013807,2024-12,10.651029
E05013807,2025-01,11.379669
E05013807,2025-02,10.47358
E05013808,2024-08,16.017256
E05013808,2024-09,15.56389
E05013808,2024-10,11.109724
E05013808,2024-11,12.470084
E05013808,2024-12,13.289115
E05013808,2025-01,16.206587
E05013808,2025-02,15.180405
E05013809,2024-08,10.289958
E05013809,2024-09,10.231362
E05013809,2024-10,10.160386
E05013809,2024-11,10.28752
E05013809,2024-12,10.629127
E05013809,2025-01,11.117235
E05013809,2025-02,10.505327
E05013810,2024-08,2.1340158
E05013810,2024-09,2.2913136
E05013810,2024-10,2.3326476
E05013810,2024-11,2.3326476
E05013810,2024-12,2.1790893
E05013810,2025-01,2.3148365
E05013810,2025-02,2.3148365
E05013811,2024-08,0.9317841
E05013811,2024-09,1.0506878
E05013811,2024-10,1.0152069
E05013811,2024-11,1.0152069
E05013811,2024-12,1.0673472
E05013811,2025-01,1.0673472
E05013811,2025-02,1.1359159
E05013812,2024-08,3.2105935
E05013812,2024-09,3.3511517
E05013812,2024-10,3.3405757
E05013812,2024-11,3.3610904
E05013812,2024-12,2.9171772
E05013812,2025-01,2.8595538
E05013812,2025-02,2.9475386
E05013813,2024-08,1.3319882
E05013813,2024-09,1.8447819
E05013813,2024-10,2.0106947
E05013813,2024-11,1.9609221
E05013813,2024-12,2.5433702
E05013813,2025-01,2.081664
E05013813,2025-02,2.2523978
E05013814,2024-08,2.8618233
E05013814,2024-09,2.7178638
E05013814,2024-10,2.5528276
E05013814,2024-11,2.5939193
E05013814,2024-12,2.6018543
E05013814,2025-01,2.5939193
E05013814,2025-02,2.5761013
E05013815,2024-08,3.7715633
E05013815,2024-09,3.6868877
E05013815,2024-10,3.346615
E05013815,2024-11,3.3877068
E05013815,2024-12,3.222276
E05013815,2025-01,3.2633677
E05013815,2025-02,3.9111972
E05013816,2024-08,3.8964396
E05013816,2024-09,3.669869
E05013816,2024-10,3.0838153
E05013816,2024-11,3.29121
E05013816,2024-12,3.3005486
E05013816,2025-01,3.526598
E05013816,2025-02,2.9302733
E05013817,2024-08,3.3205895
E05013817,2024-09,3.52663
E05013817,2024-10,3.163499
E05013817,2024-11,2.8509507
E05013817,2024-12,3.9502873
E05013817,2025-01,4.0749364
E05013817,2025-02,4.51165
E05013818,2024-08,3.0489628
E05013818,2024-09,3.2441404
E05013818,2024-10,2.7523398
E05013818,2024-11,2.6086645
E05013818,2024-12,2.6694672
E05013818,2025-01,2.5848622
E05013818,2025-02,2.6523397
E05013819,2024-08,1.0119159
E05013819,2024-09,1.1015236
E05013819,2024-10,1.118183
E05013819,2024-11,1.1299751
E05013819,2024-12,1.1646854
E05013819,2025-01,1.118183
E05013819,2025-02,1.2690016
E05013820,2024-08,1.3880135
E05013820,2024-09,1.469804
E05013820,2024-10,1.4864634
E05013820,2024-11,1.6078327
E05013820,2024-12,1.7336761
E05013820,2025-01,1.8072151
E05013820,2025-02,1.6381632
E05013821,2024-08,1.4606785
E05013821,2024-09,1.4032986
E05013821,2024-10,1.3603281
E05013821,2024-11,1.28005
E05013821,2024-12,1.2114815
E05013821,2025-01,1.3408526
E05013821,2025-02,1.2114815
E05013822,2024-08,1.2675227
E05013822,2024-09,1.3342857
E05013822,2024-10,1.4117477
E05013822,2024-11,1.3920367
E05013822,2024-12,1.3509451
E05013822,2025-01,1.3509451
E05013822,2025-02,1.3920367
E05013823,2024-08,1.3712753
E05013823,2024-09,2.2853088
E05013823,2024-10,2.2789996
E05013823,2024-11,2.2402346
E05013823,2024-12,2.1294236
E05013823,2025-01,1.9966462
E05013823,2025-02,1.9966462
E05013824,2024-08,1.8459666
E05013824,2024-09,1.7716472
E05013824,2024-10,2.499406
E05013824,2024-11,2.2318492
E05013824,2024-12,2.2286806
E05013824,2025-01,2.3464658
E05013824,2025-02,2.2314994
E05013825,2024-08,0.87142956
E05013825,2024-09,0.9381927
E05013825,2024-10,0.9548521
E05013825,2024-11,1.1089536
E05013825,2024-12,1.1632221
E05013825,2025-01,1.2087896
E05013825,2025-02,1.1167197
E05013826,2024-08,2.022622
E05013826,2024-09,2.310918
E05013826,2024-10,2.3627095
E05013826,2024-11,2.2914493
E05013826,2024-12,2.3148365
E05013826,2025-01,2.1790893
E05013826,2025-02,2.1790893
E05013827,2024-08,1.2731727
E05013827,2024-09,2.0748463
E05013827,2024-10,1.9340729
E05013827,2024-11,1.9035498
E05013827,2024-12,1.9269371
E05013827,2025-01,1.8661343
E05013827,2025-02,1.7120129
E05013828,2024-08,1.8091418
E05013828,2024-09,2.108469
E05013828,2024-10,2.179865
E05013828,2024-11,2.1308541
E05013828,2024-12,2.440173
E05013828,2025-01,2.6093094
E05013828,2025-02,2.7540975
E05013829,2024-08,2.0272028
E05013829,2024-09,2.276547
E05013829,2024-10,2.2871401
E05013829,2024-11,3.0892286
E05013829,2024-12,2.543473
E05013829,2025-01,2.8164382
E05013829,2025-02,2.7173297
E05013882,2024-08,6.727401
E05013882,2024-09,6.4309096
E05013882,2024-10,5.662969
E05013882,2024-11,6.056682
E05013882,2024-12,5.7135935
E05013882,2025-01,5.2843843
E05013882,2025-02,5.2427635
E05013883,2024-08,3.964423
E05013883,2024-09,6.0648966
E05013883,2024-10,6.4287133
E05013883,2024-11,6.531345
E05013883,2024-12,5.053719
E05013883,2025-01,4.4706616
E05013883,2025-02,4.645125
E05013884,2024-08,3.2490752
E05013884,2024-09,3.2490752
E05013884,2024-10,3.0430214
E05013884,2024-11,3.0430214
E05013884,2024-12,3.0730834
E05013884,2025-01,3.1047144
E05013884,2025-02,3.586988
E05013885,2024-08,0.80157757
E05013885,2024-09,0.8162011
E05013885,2024-10,0.79170203
E05013885,2024-11,0.83286047
E05013885,2024-12,0.83286047
E05013885,2025-01,1.0608741
E05013885,2025-02,0.965361
E05013886,2024-08,1.3534507
E05013886,2024-09,1.3717015
E05013886,2024-10,1.4294524
E05013886,2024-11,1.5890712
E05013886,2024-12,1.5282686
E05013886,2025-01,1.5890712
E05013886,2025-02,1.5282686
E05013887,2024-08,2.108775
E05013887,2024-09,2.7700295
E05013887,2024-10,2.4575531
E05013887,2024-11,2.5231903
E05013887,2024-12,2.4351425
E05013887,2025-01,2.4548535
E05013887,2025-02,2.3593867
E05013888,2024-08,6.70706
E05013888,2024-09,5.8754373
E05013888,2024-10,4.8574247
E05013888,2024-11,5.5121145
E05013888,2024-12,5.4732614
E05013888,2025-01,4.6545954
E05013888,2025-02,4.670217
E05013889,2024-08,1.1113055
E05013889,2024-09,1.3031327
E05013889,2024-10,1.2264936
E05013889,2024-11,1.2264936
E05013889,2024-12,1.4491634
E05013889,2025-01,1.750404
E05013889,2025-02,1.638606
E05013890,2024-08,0.76177514
E05013890,2024-09,1.0268546
E05013890,2024-10,1.0070648
E05013890,2024-11,1.0070648
E05013890,2024-12,0.9384959
E05013890,2025-01,1.0070648
E05013890,2025-02,1.1481453
E05013891,2024-08,8.101087
E05013891,2024-09,7.9858484
E05013891,2024-10,7.894266
E05013891,2024-11,8.109979
E05013891,2024-12,8.217343
E05013891,2025-01,8.119442
E05013891,2025-02,7.8806076
E05013892,2024-08,1.313691
E05013892,2024-09,1.4511092
E05013892,2024-10,1.419958
E05013892,2024-11,1.419958
E05013892,2024-12,1.419958
E05013892,2025-01,1.419958
E05013892,2025-02,1.419958
E05013893,2024-08,7.3913774
E05013893,2024-09,8.360485
E05013893,2024-10,7.839448
E05013893,2024-11,8.01084
E05013893,2024-12,8.210954
E05013893,2025-01,7.912192
E05013893,2025-02,8.241218
E05013894,2024-08,2.7076075
E05013894,2024-09,2.8266582
E05013894,2024-10,2.561475
E05013894,2024-11,2.5848622
E05013894,2024-12,2.5848622
E05013894,2025-01,2.6104858
E05013894,2025-02,2.6764414
E05013895,2024-08,3.299135
E05013895,2024-09,4.083894
E05013895,2024-10,3.9842987
E05013895,2024-11,3.3396475
E05013895,2024-12,3.2893279
E05013895,2025-01,3.1589746
E05013895,2025-02,2.9468658
E05013896,2024-08,3.8642752
E05013896,2024-09,3.3107898
E05013896,2024-10,3.3420987
E05013896,2024-11,3.3104677
E05013896,2024-12,3.2784584
E05013896,2025-01,3.0765536
E05013896,2025-02,2.9252474
E05013897,2024-08,4.592129
E05013897,2024-09,4.9666862
E05013897,2024-10,4.553942
E05013897,2024-11,3.8614874
E05013897,2024-12,4.2016945
E05013897,2025-01,4.2197375
E05013897,2025-02,3.9996107
E05013898,2024-08,2.9455316
E05013898,2024-09,2.6309395
E05013898,2024-10,2.5042794
E05013898,2024-11,2.5394585
E05013898,2024-12,2.3191063
E05013898,2025-01,2.3269188
E05013898,2025-02,2.2794726
E05013899,2024-08,1.2091393
E05013899,2024-09,1.2705256
E05013899,2024-10,1.3366262
E05013899,2024-11,1.5203701
E05013899,2024-12,1.3978208
E05013899,2025-01,1.3863617
E05013899,2025-02,1.2758236
E05013900,2024-08,1.8264997
E05013900,2024-09,1.7655303
E05013900,2024-10,1.5870839
E05013900,2024-11,1.7584249
E05013900,2024-12,2.2832384
E05013900,2025-01,2.157518
E05013900,2025-02,2.55777
E05013901,2024-08,3.2036762
E05013901,2024-09,3.3023558
E05013901,2024-10,3.1371474
E05013901,2024-11,2.9117534
E05013901,2024-12,3.1426234
E05013901,2025-01,3.0659142
E05013901,2025-02,2.9743056
E05013902,2024-08,4.307711
E05013902,2024-09,4.035291
E05013902,2024-10,4.2924347
E05013902,2024-11,4.140297
E05013902,2024-12,3.7834947
E05013902,2025-01,3.5056093
E05013902,2025-02,3.7848167
E05013903,2024-08,3.9911816
E05013903,2024-09,4.3619514
E05013903,2024-10,4.9098806
E05013903,2024-11,5.1450367
E05013903,2024-12,4.806484
E05013903,2025-01,4.7810335
E05013903,2025-02,4.3537574
E05013904,2024-08,1.0667323
E05013904,2024-09,1.1877484
E05013904,2024-10,1.1930465
E05013904,2024-11,1.0531387
E05013904,2024-12,1.0531387
E05013904,2025-01,1.1334167
E05013904,2025-02,1.0531387
E05013905,2024-08,8.101703
E05013905,2024-09,7.898291
E05013905,2024-10,7.1987357
E05013905,2024-11,7.36191
E05013905,2024-12,7.150098
E05013905,2025-01,7.9219613
E05013905,2025-02,8.366533
E05013906,2024-08,3.6029196
E05013906,2024-09,3.4903736
E05013906,2024-10,3.6335957
